threshold,pr_auc,roc_auc,recall,precision,f1,accuracy,tn,fp,fn,tp,split,experiment_type,ensemble_name,member_key,feature_config,model_name,n_members,fit_seconds,best_iteration,threshold_strategy
0.13106584087004755,0.2673154623424132,0.700030972913164,0.8662169758291175,0.1500048671274214,0.25572519083969464,0.40481719859332493,4560,8732,238,1541,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_custom025,ens_no_medication_detail,Cat_d6_lr0015_l210_custom025,1,126.03435058298055,1846.0,max_recall_precision_ge_0.15
0.19931591013211142,0.2673154623424132,0.700030972913164,0.6037099494097807,0.2,0.30046160302140157,0.6681706588812952,8996,4296,705,1074,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_custom025,ens_no_medication_detail,Cat_d6_lr0015_l210_custom025,1,126.03435058298055,1846.0,max_recall_precision_ge_0.20
0.5,0.23118083740837353,0.6799459726465082,0.06116207951070336,0.40160642570281124,0.10615711252653928,0.8864310763420555,13044,149,1535,100,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_custom025,ens_no_medication_detail,Cat_d6_lr0015_l210_custom025,1,126.03435058298055,1846.0,default_0.5
0.23131600997586604,0.23118083740837353,0.6799459726465082,0.47155963302752296,0.20483528161530287,0.2856084460085201,0.739884003237119,10200,2993,864,771,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_custom025,ens_no_medication_detail,Cat_d6_lr0015_l210_custom025,1,126.03435058298055,1846.0,best_f1
0.14328848859525184,0.23118083740837353,0.6799459726465082,0.8067278287461773,0.14877058425445522,0.25121417007904007,0.4697194496897761,5646,7547,316,1319,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_custom025,ens_no_medication_detail,Cat_d6_lr0015_l210_custom025,1,126.03435058298055,1846.0,best_f2
0.09315734893233878,0.23118083740837353,0.6799459726465082,0.963302752293578,0.12,0.21341463414634146,0.21702185055300782,1643,11550,60,1575,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_custom025,ens_no_medication_detail,Cat_d6_lr0015_l210_custom025,1,126.03435058298055,1846.0,max_recall_precision_ge_0.12
0.14752622906065402,0.23118083740837353,0.6799459726465082,0.7834862385321101,0.15,0.2517936117936118,0.48657944429457783,5934,7259,354,1281,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_custom025,ens_no_medication_detail,Cat_d6_lr0015_l210_custom025,1,126.03435058298055,1846.0,max_recall_precision_ge_0.15
0.22531523020100935,0.23118083740837353,0.6799459726465082,0.4929663608562691,0.2,0.28455428067078553,0.7266657674669544,9969,3224,829,806,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_custom025,ens_no_medication_detail,Cat_d6_lr0015_l210_custom025,1,126.03435058298055,1846.0,max_recall_precision_ge_0.20
0.5,0.26636648532544904,0.699203914935626,0.08712759977515458,0.46827794561933533,0.14691943127962084,0.8805653241324398,13116,176,1624,155,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,default_0.5
0.266195221727973,0.26636648532544904,0.699203914935626,0.3968521641371557,0.2679316888045541,0.3198912550974173,0.8008095016919913,11363,1929,1073,706,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,best_f1
0.1652229363098348,0.26636648532544904,0.699203914935626,0.7442383361439011,0.17434816960758492,0.28251360290195243,0.5537787804392542,7022,6270,455,1324,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,best_f2
0.0666858806163282,0.26636648532544904,0.699203914935626,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,max_recall_precision_ge_0.12
0.1319654737559353,0.26636648532544904,0.699203914935626,0.8611579539066891,0.15000489572113973,0.2555036691127418,0.40760400769690136,4611,8681,247,1532,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,max_recall_precision_ge_0.15
0.1983820459192392,0.26636648532544904,0.699203914935626,0.6059584035975267,0.2,0.30073929418328915,0.6673744277088448,8980,4312,701,1078,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,max_recall_precision_ge_0.20
0.5,0.23086625258779989,0.680101694184503,0.06299694189602446,0.403921568627451,0.10899470899470899,0.8864310763420555,13041,152,1532,103,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,default_0.5
0.2289399055763934,0.23086625258779989,0.680101694184503,0.472782874617737,0.202674357629785,0.2837217838135438,0.7367817642298354,10152,3041,862,773,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,best_f1
0.14865821157773557,0.23086625258779989,0.680101694184503,0.782262996941896,0.15209894161017956,0.2546794105933891,0.4951443215538171,6063,7130,356,1279,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,best_f2
0.09423314200269681,0.23086625258779989,0.680101694184503,0.9584097859327217,0.12000306325624138,0.21329884979241817,0.22046128945238738,1702,11491,68,1567,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,max_recall_precision_ge_0.12
0.14658719001537077,0.23086625258779989,0.680101694184503,0.7889908256880734,0.15,0.252076209086468,0.48374696520097116,5883,7310,345,1290,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,max_recall_precision_ge_0.15
0.22585989325345665,0.23086625258779989,0.680101694184503,0.4813455657492355,0.2,0.28258527827648117,0.7305098462368492,10045,3148,848,787,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr002_l210_custom025,ens_no_medication_detail,Cat_d6_lr002_l210_custom025,1,74.88969366706442,1299.0,max_recall_precision_ge_0.20
0.5,0.26853265733472614,0.6991115544190362,0.1528948847667229,0.39080459770114945,0.2197979797979798,0.8718731338331895,12868,424,1507,272,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,default_0.5
0.343939143219976,0.26853265733472614,0.6991115544190362,0.3946037099494098,0.271356783919598,0.32157581310123684,0.8034636056001593,11407,1885,1077,702,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,best_f1
0.22612766208236718,0.26853265733472614,0.6991115544190362,0.7245643620011242,0.17853185595567866,0.2864762751416824,0.573949970141331,7361,5931,490,1289,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,best_f2
0.08987123607385408,0.26853265733472614,0.6991115544190362,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,max_recall_precision_ge_0.12
0.17729733771483702,0.26853265733472614,0.6991115544190362,0.8583473861720068,0.15,0.25537252278618616,0.40913011744409794,4639,8653,252,1527,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,max_recall_precision_ge_0.15
0.25966627719218527,0.26853265733472614,0.6991115544190362,0.6160764474423833,0.2,0.3019699683151949,0.663791387432818,8908,4384,683,1096,validation,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,max_recall_precision_ge_0.20
0.5,0.22871109258665018,0.6798303057107246,0.1180428134556575,0.3316151202749141,0.17410915651781686,0.8765173995144322,12804,389,1442,193,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,default_0.5
0.31367415978008717,0.22871109258665018,0.6798303057107246,0.43058103975535167,0.21346270466949666,0.2854246908574904,0.7622740760722957,10599,2594,931,704,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,best_f1
0.18912474522482695,0.22871109258665018,0.6798303057107246,0.8152905198776759,0.14727654402828416,0.24948530787946846,0.4591313730779606,5475,7718,302,1333,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,best_f2
0.12667067995097517,0.22871109258665018,0.6798303057107246,0.9602446483180428,0.12000305740273638,0.2133442043755945,0.21917992986242243,1680,11513,65,1570,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,max_recall_precision_ge_0.12
0.1968782692439843,0.22871109258665018,0.6798303057107246,0.7840978593272171,0.15001170138076292,0.2518416658481485,0.486309684380901,5929,7264,353,1282,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,max_recall_precision_ge_0.15
0.2947376013761007,0.22871109258665018,0.6798303057107246,0.4831804281345566,0.2,0.2829006266786034,0.7299028864310764,10033,3160,845,790,test,plateau_ensemble_member,,ens_no_medication_detail__Cat_d6_lr0015_l210_sqrt,ens_no_medication_detail,Cat_d6_lr0015_l210_sqrt,1,88.1885853339918,1713.0,max_recall_precision_ge_0.20
0.5,0.2680361839822107,0.6990732823185264,0.0893760539629005,0.49226006191950467,0.15128449096098953,0.881626965695707,13128,164,1620,159,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,default_0.5
0.24858336359924021,0.2680361839822107,0.6990732823185264,0.4480044969083755,0.24937421777221527,0.32040201005025126,0.7756618671620994,10893,2399,982,797,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,best_f1
0.17119294489953626,0.2680361839822107,0.6990732823185264,0.7245643620011242,0.1789283731260411,0.2869865301124346,0.5750116117045982,7377,5915,490,1289,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,best_f2
0.0655524321215127,0.2680361839822107,0.6990732823185264,0.9949409780775716,0.12,0.21416903623933692,0.13814610842014466,312,12980,9,1770,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,max_recall_precision_ge_0.12
0.13069843040269732,0.2680361839822107,0.6990732823185264,0.866779089376054,0.15,0.25574259888879675,0.40448543560480393,4554,8738,237,1542,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,max_recall_precision_ge_0.15
0.199465171177929,0.2680361839822107,0.6990732823185264,0.6059584035975267,0.2,0.30073929418328915,0.6673744277088448,8980,4312,701,1078,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,max_recall_precision_ge_0.20
0.5,0.22965808810962274,0.6783540340060792,0.0599388379204893,0.4016393442622951,0.10431080361894625,0.8864985163204748,13047,146,1537,98,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,default_0.5
0.21959161375094313,0.22965808810962274,0.6783540340060792,0.5070336391437309,0.19644549763033176,0.28317677198975233,0.7169544105745886,9802,3391,806,829,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,best_f1
0.14714888380125607,0.22965808810962274,0.6783540340060792,0.7944954128440367,0.15043427909669949,0.25296981499513144,0.48260048556784463,5857,7336,336,1299,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,best_f2
0.09313335792644889,0.22965808810962274,0.6783540340060792,0.9608562691131498,0.12000611106867314,0.21336411788673096,0.2187752899919072,1673,11520,64,1571,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,max_recall_precision_ge_0.12
0.14658201579949498,0.22965808810962274,0.6783540340060792,0.7957186544342507,0.15000576501787155,0.2524253007372914,0.48030752630159157,5821,7372,334,1301,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,max_recall_precision_ge_0.15
0.22903336125374343,0.22965808810962274,0.6783540340060792,0.4709480122324159,0.2,0.28076572470373745,0.7339492851362287,10113,3080,865,770,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_custom025,ens_no_lab_interactions,Cat_d6_lr0015_l210_custom025,1,88.4650824170094,1899.0,max_recall_precision_ge_0.20
0.5,0.2698681946652202,0.6988192063186772,0.0893760539629005,0.48328267477203646,0.150853889943074,0.8812288501094818,13122,170,1620,159,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,default_0.5
0.26335300160615693,0.2698681946652202,0.6988192063186772,0.41034288926363127,0.2674972517405643,0.323868677905945,0.797757282197598,11293,1999,1049,730,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,best_f1
0.16114476570982936,0.2698681946652202,0.6988192063186772,0.7611017425519955,0.17042164883574576,0.27848621966269027,0.5344701745073319,6701,6591,425,1354,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,best_f2
0.06762968914438658,0.2698681946652202,0.6988192063186772,0.9943788645306352,0.12000542704022793,0.21416464891041162,0.13861057660407405,320,12972,10,1769,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,max_recall_precision_ge_0.12
0.13032871554353473,0.2698681946652202,0.6988192063186772,0.8718381112984823,0.15,0.2559617130126248,0.4016986265012275,4503,8789,228,1551,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,max_recall_precision_ge_0.15
0.198594177038595,0.2698681946652202,0.6988192063186772,0.609893198426082,0.2,0.3012215435868962,0.6659810231570567,8952,4340,694,1085,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,max_recall_precision_ge_0.20
0.5,0.22918051276146056,0.6785442470070889,0.06299694189602446,0.4204081632653061,0.10957446808510639,0.8871054761262477,13051,142,1532,103,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,default_0.5
0.23544326007710742,0.22918051276146056,0.6785442470070889,0.44954128440366975,0.20634475014037057,0.28285549355397344,0.7486512004316158,10366,2827,900,735,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,best_f1
0.15278600679469007,0.22918051276146056,0.6785442470070889,0.7706422018348624,0.15429831006612785,0.2571166207529844,0.5089695171297545,6287,6906,375,1260,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,best_f2
0.09370792017240555,0.22918051276146056,0.6785442470070889,0.962079510703364,0.12000305157155935,0.21338940514142304,0.21789857027245751,1658,11535,62,1573,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,max_recall_precision_ge_0.12
0.14779737209758706,0.22918051276146056,0.6785442470070889,0.7865443425076453,0.15000583226408493,0.2519592476489028,0.48502832479093605,5906,7287,349,1286,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,max_recall_precision_ge_0.15
0.22686527699935694,0.22918051276146056,0.6785442470070889,0.4782874617737003,0.2,0.2820559062218215,0.7315214459131373,10065,3128,853,782,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr002_l210_custom025,ens_no_lab_interactions,Cat_d6_lr002_l210_custom025,1,60.280745333991945,1288.0,max_recall_precision_ge_0.20
0.5,0.26989954136603506,0.6999506649365139,0.14727374929735806,0.383601756954612,0.21283509341998375,0.8714086656492601,12871,421,1517,262,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt,ens_no_lab_interactions,Cat_d6_lr0015_l210_sqrt,1,90.39816108299419,1881.0,default_0.5
0.3413252560353775,0.26989954136603506,0.6999506649365139,0.4024732996065205,0.2683658170914543,0.32201484146615694,0.7999469179218366,11340,1952,1063,716,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt,ens_no_lab_interactions,Cat_d6_lr0015_l210_sqrt,1,90.39816108299419,1881.0,best_f1
0.21582585193741896,0.26989954136603506,0.6999506649365139,0.7532321528948848,0.17089656931513839,0.2785862785862786,0.5395129719328512,6791,6501,439,1340,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt,ens_no_lab_interactions,Cat_d6_lr0015_l210_sqrt,1,90.39816108299419,1881.0,best_f2
0.08794584576728759,0.26989954136603506,0.6999506649365139,0.9938167509836987,0.12000271499355189,0.21414728682170542,0.13900869219029924,327,12965,11,1768,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt,ens_no_lab_interactions,Cat_d6_lr0015_l210_sqrt,1,90.39816108299419,1881.0,max_recall_precision_ge_0.12
0.17436505183969853,0.26989954136603506,0.6999506649365139,0.8707138842046094,0.15000968429207825,0.25592730276745146,0.4023621524782695,4515,8777,230,1549,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt,ens_no_lab_interactions,Cat_d6_lr0015_l210_sqrt,1,90.39816108299419,1881.0,max_recall_precision_ge_0.15
0.2606718117916874,0.26989954136603506,0.6999506649365139,0.613265879707701,0.2,0.30163118606580036,0.664786676398381,8928,4364,688,1091,validation,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt,ens_no_lab_interactions,Cat_d6_lr0015_l210_sqrt,1,90.39816108299419,1881.0,max_recall_precision_ge_0.20
0.5,0.22928429906942555,0.6789332958748628,0.1162079510703364,0.3392857142857143,0.17312072892938496,0.8775964391691394,12823,370,1445,190,test,plateau_ensemble_member,,ens_no_lab_interactions__Cat_d6_lr0015_l210_sqrt,ens_no_lab_interactions,Cat_d6_lr0015_l210_sqrt,1,90.39816108299419,1881.0,default_0.5
